admcd	admnm	lon	lat
4579033000	전라북도 고창군 무장면	126.573	35.412
4579034000	전라북도 고창군 공음면	126.531	35.384
4579035000	전라북도 고창군 상하면	126.48	35.446
4579036000	전라북도 고창군 해리면	126.501	35.481
4579037000	전라북도 고창군 성송면	126.639	35.373
4579038000	전라북도 고창군 대산면	126.571	35.343
4579039000	전라북도 고창군 심원면	126.539	35.507
4579040000	전라북도 고창군 흥덕면	126.698	35.536
4579041000	전라북도 고창군 성내면	126.74	35.534
4579042000	전라북도 고창군 신림면	126.726	35.478
4579043000	전라북도 고창군 부안면	126.639	35.524
4580000000	전라북도 부안군	126.652	35.685
4580025000	전라북도 부안군 부안읍	126.75	35.709
4580031000	전라북도 부안군 주산면	126.715	35.668
4580032000	전라북도 부안군 동진면	126.741	35.756
4580033000	전라북도 부안군 행안면	126.706	35.725
4580034000	전라북도 부안군 계화면	126.671	35.77
4580035000	전라북도 부안군 보안면	126.669	35.621
4580036000	전라북도 부안군 변산면	126.527	35.64
4580037000	전라북도 부안군 진서면	126.572	35.603
4580038000	전라북도 부안군 백산면	126.803	35.707
4580039000	전라북도 부안군 상서면	126.65	35.67
4580040000	전라북도 부안군 하서면	126.629	35.714
4580041000	전라북도 부안군 줄포면	126.691	35.596
4580042000	전라북도 부안군 위도면	126.277	35.594
4600000000	전라남도	127.072	34.975
4611000000	전라남도 목포시	126.412	34.812
4611051000	전라남도 목포시 용당1동	126.394	34.806
4611052000	전라남도 목포시 용당2동	126.4	34.8
4611053000	전라남도 목포시 산정1동	126.384	34.807
4611053500	전라남도 목포시 연동	126.393	34.798
4611054000	전라남도 목포시 산정2동	126.389	34.802
4611054500	전라남도 목포시 산정동	126.384	34.807
4611055000	전라남도 목포시 산정3동	126.384	34.807
4611055400	전라남도 목포시 연산동	126.383	34.819
4611055800	전라남도 목포시 원산동	126.376	34.808
4611056500	전라남도 목포시 대성동	126.383	34.799
4611058500	전라남도 목포시 남양동	126.383	34.799
4611059000	전라남도 목포시 북교동	126.381	34.793
4611059500	전라남도 목포시 목원동	126.381	34.793
4611063000	전라남도 목포시 무안동	126.381	34.793
4611064000	전라남도 목포시 동명동	126.393	34.79
4611064500	전라남도 목포시 삼학동	126.403	34.79
4611065500	전라남도 목포시 만호동	126.395	34.784
4611066000	전라남도 목포시 유달동	126.316	34.774
4611067000	전라남도 목포시 만호동	126.395	34.784
4611069500	전라남도 목포시 죽교동	126.374	34.799
4611070500	전라남도 목포시 북항동	126.368	34.806
4611071500	전라남도 목포시 죽교동	126.374	34.799
4611074500	전라남도 목포시 용해동	126.4	34.818
4611075000	전라남도 목포시 이로동	126.41	34.797
4611075100	전라남도 목포시 용해동	126.4	34.818
4611075600	전라남도 목포시 상동	126.414	34.818
4611075700	전라남도 목포시 하당동	126.421	34.81
4611075800	전라남도 목포시 신흥동	126.424	34.8
4611076000	전라남도 목포시 충무동	126.316	34.774
4611078000	전라남도 목포시 삼향동	126.413	34.832
4611079000	전라남도 목포시 옥암동	126.432	34.813
4611080000	전라남도 목포시 부흥동	126.435	34.802
4611081000	전라남도 목포시 부주동	126.448	34.804
4613000000	전라남도 여수시	127.67	34.764
4613025000	전라남도 여수시 돌산읍	127.77	34.659
4613025100	전라남도 여수시 돌산읍우두출장소	127.75	34.719
4613025200	전라남도 여수시 돌산읍죽포출장소	127.782	34.641
4613029000	전라남도 여수시 돌산읍우두출장소	127.75	34.719
4613029100	전라남도 여수시 돌산읍죽포출장소	127.782	34.641
4613031000	전라남도 여수시 소라면	127.605	34.788
4613032000	전라남도 여수시 율촌면	127.577	34.854
4613033000	전라남도 여수시 화양면	127.589	34.686
4613034000	전라남도 여수시 남면	127.754	34.52
4613034500	전라남도 여수시 남면연도출장소	127.801	34.439
4613034600	전라남도 여수시 남면안도출장소	127.804	34.488
4613034700	전라남도 여수시 남면화태출장소	127.732	34.585
4613035000	전라남도 여수시 화정면	127.663	34.569
4613035500	전라남도 여수시 화정면낭도출장소	127.541	34.606
4613035600	전라남도 여수시 화정면개도출장소	127.662	34.571
4613035700	전라남도 여수시 화정면여자출장소	127.5	34.755
4613036000	전라남도 여수시 삼산면	127.245	34.23
4613036500	전라남도 여수시 삼산면초도출장소	127.247	34.237
4613036600	전라남도 여수시 삼산면손죽출장소	127.361	34.285
4613051500	전라남도 여수시 동문동	127.743	34.742
4613053500	전라남도 여수시 한려동	127.746	34.745
4613057000	전라남도 여수시 중앙동	127.738	34.737
4613060000	전라남도 여수시 충무동	127.73	34.75
4613062500	전라남도 여수시 광림동	127.719	34.755
4613063500	전라남도 여수시 서강동	127.718	34.742
4613065500	전라남도 여수시 대교동	127.727	34.735
4613067000	전라남도 여수시 국동	127.715	34.731
4613068500	전라남도 여수시 월호동	127.699	34.731
4613070000	전라남도 여수시 여서동	127.706	34.748
4613071000	전라남도 여수시 문수동	127.697	34.752
4613073000	전라남도 여수시 미평동	127.708	34.774
4613074000	전라남도 여수시 둔덕동	127.697	34.777
4613076500	전라남도 여수시 만덕동	127.731	34.777
4613078000	전라남도 여수시 쌍봉동	127.651	34.747
4613079000	전라남도 여수시 시전동	127.678	34.75
4613080000	전라남도 여수시 여천동	127.658	34.777
4613081000	전라남도 여수시 주삼동	127.671	34.791
4613082000	전라남도 여수시 삼일동	127.703	34.826
4613083000	전라남도 여수시 묘도동	127.72	34.883
4615000000	전라남도 순천시	127.371	35.009
4615025000	전라남도 순천시 승주읍	127.369	35.019
4615031000	전라남도 순천시 해룡면	127.557	34.9
4615031500	전라남도 순천시 해룡면상삼출장소	127.534	34.949
4615031600	전라남도 순천시 해룡면신대출장소	127.551	34.93
4615032000	전라남도 순천시 서면	127.486	35.029
4615033000	전라남도 순천시 황전면	127.464	35.12
4615034000	전라남도 순천시 월등면	127.377	35.092
4615035000	전라남도 순천시 주암면	127.253	35.07
4615036000	전라남도 순천시 송광면	127.258	34.984
4615037000	전라남도 순천시 외서면	127.271	34.919
4615038000	전라남도 순천시 낙안면	127.355	34.924
4615039000	전라남도 순천시 별량면	127.429	34.869
4615040000	전라남도 순천시 상사면	127.411	34.943
4615051500	전라남도 순천시 향동	127.437	34.973
4615054000	전라남도 순천시 매곡동	127.48	34.962
4615055000	전라남도 순천시 삼산동	127.466	34.984
4615056000	전라남도 순천시 조곡동	127.498	34.956
4615057000	전라남도 순천시 덕연동	127.517	34.943
4615058000	전라남도 순천시 풍덕동	127.506	34.933
4615059000	전라남도 순천시 남제동	127.48	34.941
4615060000	전라남도 순천시 저전동	127.477	34.948
4615061000	전라남도 순천시 장천동	127.49	34.949
4615062000	전라남도 순천시 중앙동	127.487	34.957
4615063500	전라남도 순천시 도사동	127.495	34.906
4615066000	전라남도 순천시 왕조동	127.528	34.966
4615066100	전라남도 순천시 왕조1동	127.528	34.966
4615066500	전라남도 순천시 왕조2동	127.534	34.957
4617000000	전라남도 나주시	126.741	34.989
4617025000	전라남도 나주시 남평읍	126.853	35.017
4617031000	전라남도 나주시 세지면	126.727	34.931
4617032000	전라남도 나주시 왕곡면	126.662	34.961
4617033000	전라남도 나주시 반남면	126.653	34.917
4617034000	전라남도 나주시 공산면	126.596	34.953
4617035000	전라남도 나주시 동강면	126.562	34.926
4617036000	전라남도 나주시 다시면	126.631	35.016
4617037000	전라남도 나주시 문평면	126.617	35.066
4617038000	전라남도 나주시 노안면	126.72	35.08
4617039000	전라남도 나주시 금천면	126.757	35.021
4617040000	전라남도 나주시 산포면	126.815	35.027
4617042000	전라남도 나주시 다도면	126.84	34.94
4617043000	전라남도 나주시 봉황면	126.778	34.934
4617051000	전라남도 나주시 송월동	126.722	35.017
4617052000	전라남도 나주시 영강동	126.693	35.01
4617054000	전라남도 나주시 금남동	126.699	35.037
4617055000	전라남도 나주시 성북동	126.724	35.049
4617058000	전라남도 나주시 영산동	126.739	34.991
4617060000	전라남도 나주시 이창동	126.683	34.987
4617062000	전라남도 나주시 빛가람동	126.79	35.019
4623000000	전라남도 광양시	127.663	35.036
4623025000	전라남도 광양시 광양읍	127.597	34.947
4623031000	전라남도 광양시 봉강면	127.564	35.043
4623032000	전라남도 광양시 옥룡면	127.615	35.053
4623033000	전라남도 광양시 옥곡면	127.674	35.0
4623034000	전라남도 광양시 진상면	127.685	35.053
4623035000	전라남도 광양시 진월면	127.759	35.007
4623036000	전라남도 광양시 다압면	127.63	35.117
4623051500	전라남도 광양시 골약동	127.656	34.933
4623053000	전라남도 광양시 중마동	127.7	34.941
4623054000	전라남도 광양시 광영동	127.722	34.958
4623055000	전라남도 광양시 금호동	127.741	34.921
4623057000	전라남도 광양시 태인동	127.755	34.947
4671000000	전라남도 담양군	126.976	35.291
4671025000	전라남도 담양군 담양읍	126.98	35.32
4671031000	전라남도 담양군 봉산면	126.964	35.273
4671032000	전라남도 담양군 고서면	126.975	35.219
4671033000	전라남도 담양군 남면	127.041	35.157
4671033500	전라남도 담양군 남면	127.041	35.157
4671034000	전라남도 담양군 창평면	127.023	35.23
4671035000	전라남도 담양군 대덕면	127.07	35.229
4671036000	전라남도 담양군 무정면	127.055	35.28
4671037000	전라남도 담양군 금성면	127.039	35.343
4671038000	전라남도 담양군 용면	127.012	35.405
4671039000	전라남도 담양군 월산면	126.935	35.366
4671040000	전라남도 담양군 수북면	126.93	35.298
4671041000	전라남도 담양군 대전면	126.891	35.285
4672000000	전라남도 곡성군	127.285	35.204
4672025000	전라남도 곡성군 곡성읍	127.27	35.277
4672031000	전라남도 곡성군 오곡면	127.316	35.236
4672032000	전라남도 곡성군 삼기면	127.229	35.216
4672033000	전라남도 곡성군 석곡면	127.236	35.15
4672034000	전라남도 곡성군 목사동면	127.296	35.109
4672035000	전라남도 곡성군 죽곡면	127.349	35.16
4672036000	전라남도 곡성군 고달면	127.358	35.273
4672037000	전라남도 곡성군 옥과면	127.133	35.295
4672038000	전라남도 곡성군 입면	127.202	35.297
4672039000	전라남도 곡성군 겸면	127.18	35.25
4672040000	전라남도 곡성군 오산면	127.119	35.242
4673000000	전라남도 구례군	127.502	35.231
4673025000	전라남도 구례군 구례읍	127.427	35.2
4673031000	전라남도 구례군 문척면	127.495	35.163
4673032000	전라남도 구례군 간전면	127.562	35.148
4673033000	전라남도 구례군 토지면	127.565	35.248
4673034000	전라남도 구례군 마산면	127.503	35.248
4673035000	전라남도 구례군 광의면	127.462	35.262
4673036000	전라남도 구례군 용방면	127.425	35.248
4673037000	전라남도 구례군 산동면	127.482	35.32
4677000000	전라남도 고흥군	127.355	34.635
4677025000	전라남도 고흥군 고흥읍	127.256	34.603
4677025300	전라남도 고흥군 도양읍	127.137	34.56
4677025400	전라남도 고흥군 도양읍소록출장소	127.127	34.516
4677025500	전라남도 고흥군 도양읍시산출장소	127.26	34.395
4677029000	전라남도 고흥군 도양읍소록출장소	127.127	34.516
4677029100	전라남도 고흥군 도양읍시산출장소	127.26	34.395
4677031000	전라남도 고흥군 풍양면	127.242	34.555
4677032000	전라남도 고흥군 도덕면	127.178	34.584
4677033000	전라남도 고흥군 금산면	127.165	34.458
4677034000	전라남도 고흥군 도화면	127.332	34.496
4677035000	전라남도 고흥군 포두면	127.345	34.572
4677036000	전라남도 고흥군 봉래면	127.509	34.444
4677037000	전라남도 고흥군 점암면	127.417	34.634
4677038000	전라남도 고흥군 과역면	127.372	34.692
4677039000	전라남도 고흥군 남양면	127.351	34.737
4677040000	전라남도 고흥군 동강면	127.333	34.799
4677041000	전라남도 고흥군 대서면	127.287	34.762
4677042000	전라남도 고흥군 두원면	127.258	34.668
4677044000	전라남도 고흥군 영남면	127.455	34.606
4677045000	전라남도 고흥군 동일면	127.458	34.512
4678000000	전라남도 보성군	127.171	34.812
4678025000	전라남도 보성군 보성읍	127.066	34.753
4678025300	전라남도 보성군 벌교읍	127.303	34.846
4678031000	전라남도 보성군 노동면	127.054	34.815
4678032000	전라남도 보성군 미력면	127.104	34.806
4678033000	전라남도 보성군 겸백면	127.152	34.833
4678034000	전라남도 보성군 율어면	127.205	34.865
4678035000	전라남도 보성군 복내면	127.133	34.897
4678036000	전라남도 보성군 문덕면	127.18	34.941
4678037000	전라남도 보성군 조성면	127.243	34.801
4678038000	전라남도 보성군 득량면	127.164	34.745
4678038500	전라남도 보성군 득량면예당출장소	127.197	34.78
4678039000	전라남도 보성군 회천면	127.074	34.685
4678040000	전라남도 보성군 웅치면	127.02	34.709
4679000000	전라남도 화순군	127.03	35.019
4679025000	전라남도 화순군 화순읍	126.952	35.064
4679031000	전라남도 화순군 한천면	127.018	34.974
4679031500	전라남도 화순군 한천면영외출장소	127.072	34.974
